source_scope,category,speaker_id,speaker_gender,rms,peak,dynamic_range_db,silence_ratio,spectral_centroid_hz,duration_sec
paper_clean_audio_quality_sample,Kalimat_Kondisional,M3,Male,0.04294833913445473,0.283905029296875,16.404534224007442,0.0,1005.5619495882906,6.059
paper_clean_audio_quality_sample,Kalimat_Kondisional,F5,Female,0.10863510519266129,1.0,19.28059620741952,0.2545180722891566,929.7951420013039,6.641
paper_clean_audio_quality_sample,Kalimat_Kondisional,M4,Male,0.0403793528676033,0.289825439453125,17.119542948943657,0.0,849.6873450430685,7.569
paper_clean_audio_quality_sample,Kalimat_Kondisional,M1,Male,0.0444982536137104,0.250946044921875,15.02474774811429,0.35845213849287166,390.3420473167314,4.91
paper_clean_audio_quality_sample,Kalimat_Kondisional,M10,Male,0.050766121596097946,0.380126953125,17.487093561562894,0.009485094850948509,926.2228961910531,7.381
paper_clean_audio_quality_sample,Kalimat_Konfirmasi,M7,Male,0.06864631175994873,0.5618896484375,18.26067644547136,0.07261410788381743,961.0251647374544,4.821
paper_clean_audio_quality_sample,Kalimat_Konfirmasi,M8,Male,0.04849706590175629,0.49530029296875,20.183062392415124,0.04157549234135667,1032.6568449455615,4.575
paper_clean_audio_quality_sample,Kalimat_Konfirmasi,F1,Female,0.04831792414188385,0.30352783203125,15.961805027883624,0.3884462151394422,769.8703280749669,5.025
paper_clean_audio_quality_sample,Kalimat_Konfirmasi,M2,Male,0.05619736388325691,0.721160888671875,22.16632440757222,0.2842535787321063,878.3240547067179,4.895
paper_clean_audio_quality_sample,Kalimat_Konfirmasi,M9,Male,0.08018132299184799,0.470184326171875,15.363898584671446,0.31666666666666665,725.5556086757015,5.405
paper_clean_audio_quality_sample,Kalimat_Konfirmasi,M2,Male,0.10976617783308029,0.915985107421875,18.428397408610714,0.3913894324853229,894.480616722038,5.113
paper_clean_audio_quality_sample,Kalimat_Konfirmasi,F4,Female,0.04569312930107117,0.34320068359375,17.51394482927616,0.19469026548672566,769.9247434798708,5.653
paper_clean_audio_quality_sample,Kalimat_Konfirmasi,M4,Male,0.08177029341459274,0.605010986328125,17.383354087486357,0.059957173447537475,965.0119004789393,4.677
paper_clean_audio_quality_sample,Kalimat_Konfirmasi,M7,Male,0.04674306884407997,0.3902587890625,18.432709395686246,0.022099447513812154,1071.9994889865009,5.435
paper_clean_audio_quality_sample,Kalimat_Konfirmasi,M4,Male,0.03844771161675453,0.248809814453125,16.21994020516638,0.0024330900243309003,917.4830720390669,4.114
paper_clean_audio_quality_sample,Kalimat_Konfirmasi,M6,Male,0.04011930152773857,0.27777099609375,16.806670634583128,0.0,975.9543804828711,5.513
paper_clean_audio_quality_sample,Kalimat_Konfirmasi,M4,Male,0.03820572420954704,0.199310302734375,14.348026225744688,0.0,644.8170350724165,5.563
paper_clean_audio_quality_sample,Kalimat_Konfirmasi,M6,Male,0.06512291729450226,0.538970947265625,18.35663015221202,0.052158273381294966,989.5701278323093,5.56
paper_clean_audio_quality_sample,Kalimat_Konfirmasi,M12,Male,0.04902824014425278,0.5010986328125,20.189538245956342,0.005681818181818182,1249.5144976627853,5.285
paper_clean_audio_quality_sample,Kalimat_Konfirmasi,F5,Female,0.023258572444319725,0.21795654296875,19.43573707556822,0.0,963.1184322443994,6.201
paper_clean_audio_quality_sample,Kalimat_Konfirmasi,M8,Male,0.08511342108249664,0.947113037109375,20.9280753436199,0.3648068669527897,922.6792719413982,4.666
paper_clean_audio_quality_sample,Kalimat_Konfirmasi,M12,Male,0.0573374405503273,0.42608642578125,17.42118790212476,0.01818181818181818,988.1149461485766,3.851
paper_clean_audio_quality_sample,Kalimat_Konfirmasi,M5,Male,0.16024263203144073,1.0,15.904438599455366,0.29295154185022027,586.8993325077943,4.54
paper_clean_audio_quality_sample,Kalimat_Konfirmasi,M3,Male,0.040557220578193665,0.254425048828125,15.949833614044183,0.0,1056.9525052264632,5.145
paper_clean_audio_quality_sample,Kalimat_Konfirmasi,F6,Female,0.06321483850479126,0.50225830078125,18.0021617911957,0.02245508982035928,1164.2841965603952,6.682
paper_clean_audio_quality_sample,Kalimat_Konfirmasi,F7,Female,0.045499857515096664,0.36236572265625,18.022741440595876,0.12210526315789473,1263.9362348020293,4.759
paper_clean_audio_quality_sample,Kalimat_Konfirmasi,M2,Male,0.11753229796886444,0.999969482421875,18.596590366700944,0.32233009708737864,892.7720172487532,5.153
paper_clean_audio_quality_sample,Kalimat_Konfirmasi,M5,Male,0.17277297377586365,1.0,15.250483826788216,0.3856812933025404,545.0643179028643,4.338
paper_clean_audio_quality_sample,Kalimat_Konfirmasi,M4,Male,0.05302031710743904,0.326995849609375,15.801998374737094,0.0,953.917337592974,5.655
paper_clean_audio_quality_sample,Kalimat_Konfirmasi,M7,Male,0.03995824605226517,0.314849853515625,17.929941553347586,0.0054446460980036296,898.8762563908788,5.519
paper_clean_audio_quality_sample,Kalimat_Konfirmasi,M2,Male,0.12034527212381363,1.0,18.391419327129235,0.31993299832495814,840.3500066935052,5.978
paper_clean_audio_quality_sample,Kalimat_Konfirmasi,M3,Male,0.04432135820388794,0.310333251953125,16.90430501504882,0.004032258064516129,1052.5667618009861,4.961
paper_clean_audio_quality_sample,Kalimat_Negasi,M3,Male,0.0869859829545021,0.70806884765625,18.21252423148143,0.26174496644295303,1067.0246163140941,2.9878
paper_clean_audio_quality_sample,Kalimat_Negasi,M8,Male,0.049228813499212265,0.375579833984375,17.649657922313132,0.3351063829787234,1116.3612494224003,3.7628
paper_clean_audio_quality_sample,Kalimat_Negasi,F5,Female,0.06634341925382614,0.572509765625,18.719700953876412,0.23161764705882354,1114.0933162681629,2.7207
paper_clean_audio_quality_sample,Kalimat_Negasi,M4,Male,0.15994274616241455,0.8912353515625,14.920557122081453,0.2886297376093295,1286.3762154107417,3.4377
paper_clean_audio_quality_sample,Kalimat_Negasi,M5,Male,0.1842082142829895,0.890716552734375,13.688610607978138,0.23929471032745592,850.73464115243,3.9787
paper_clean_audio_quality_sample,Kalimat_Negasi,F1,Female,0.03248823806643486,0.187347412109375,15.21843076357541,0.31958762886597936,836.6237154271415,1.9427
paper_clean_audio_quality_sample,Kalimat_Negasi,M10,Male,0.08951682597398758,0.543182373046875,15.660819854676504,0.36065573770491804,1172.3016671434916,3.6627
paper_clean_audio_quality_sample,Kalimat_Negasi,M5,Male,0.11445776373147964,0.72711181640625,16.059118913422466,0.2179176755447942,757.7250008013553,4.1307
paper_clean_audio_quality_sample,Kalimat_Negasi,M10,Male,0.07427942007780075,0.4461669921875,15.572578653332004,0.3253012048192771,1043.4323377660405,2.4937
